CI ID,Node IP Address,Node Hostname,Resource IP Address,Resource Name,Operational Status,Resource Type,Resource Description,Resource Alias,Poll Period,Polling,Tags,Bandwidth Configured,Link Id,Link Name,Link Mode,ISP Name,Link Bundle Name,Link Bundle Capacity (Mbps),Requesters
"""131927398796254777662""",10.208.32.241,MB_AHEMADABAD_SW2.federalbank.co.in,10.208.32.241,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Primary,,,,
"""131927398796523212812""",10.208.32.241,MB_AHEMADABAD_SW2.federalbank.co.in,,Gi1/0/7,UP,Ethernet,GigabitEthernet1/0/7,STRING:,300,Enabled,,,,,Secondary,,,,
"""131927398796523212822""",10.208.32.241,MB_AHEMADABAD_SW2.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Secondary,,,,
"""131927398796523212840""",10.208.32.241,MB_AHEMADABAD_SW2.federalbank.co.in,,Gi1/0/21,UP,Ethernet,GigabitEthernet1/0/21,STRING:,300,Enabled,,,,,Primary,,,,
"""110601468311910748265""",10.250.105.248,FKDC-NOC-105-SW3.federalbank.co.in,,Gi1/0/2,UP,Ethernet,GigabitEthernet1/0/2,STRING:,300,Enabled,,,,,Primary,,,,
"""110601468311910748285""",10.250.105.248,FKDC-NOC-105-SW3.federalbank.co.in,,Gi1/0/12,UP,Ethernet,GigabitEthernet1/0/12,STRING:,300,Enabled,,,,,Primary,,,,
"""110601468311910748293""",10.250.105.248,FKDC-NOC-105-SW3.federalbank.co.in,,Gi1/0/16,UP,Ethernet,GigabitEthernet1/0/16,STRING:,300,Enabled,,,,,Primary,,,,
"""110601468311910748373""",10.250.105.248,FKDC-NOC-105-SW3.federalbank.co.in,10.250.105.248,Vl105,UP,Prop Virtual,Vlan105,STRING:,300,Enabled,,,,,Primary,,,,
"""110601468311910748437""",10.208.210.4,MB-LCRD-AHMEDABAD-SW.federalbank.co.in,,Gi1/0/3,DOWN,Ethernet,GigabitEthernet1/0/3,STRING:,300,Enabled,,,,,Primary,,,,
"""131281904895553179693""",10.251.105.243,BGR_DRCC_IT_TESTING_Team.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,STRING:,300,Enabled,,,,,Primary,,,,
"""131281904895553179713""",10.251.105.243,BGR_DRCC_IT_TESTING_Team.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,STRING:,300,Enabled,,,,,Primary,,,,
"""132071468621154488447""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/11,UP,Ethernet,GigabitEthernet1/0/11,\--- AIRTEL-4G-ports MUX Link ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488453""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/14,UP,Ethernet,GigabitEthernet1/0/14,\--- KOTTAKAL_SIFY FW ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488461""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/18,UP,Ethernet,GigabitEthernet1/0/18,\--- NSDL-AIRTEL FW ---,300,Enabled,,,,,Secondary,,,,
"""132071468621154488473""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/24,UP,Ethernet,GigabitEthernet1/0/24,\--- Cooperative-TATA FW ---,300,Enabled,,,,,Secondary,,,,
"""132071468621154488481""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/28,UP,Ethernet,GigabitEthernet1/0/28,\--- NIIT-CLOUD-BSNL FW ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488493""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/34,UP,Ethernet,GigabitEthernet1/0/34,\--- JUPITER FW ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488501""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/38,UP,Ethernet,GigabitEthernet1/0/38,\--- Fiserv FW ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488509""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/42,UP,Ethernet,GigabitEthernet1/0/42,AIRTEL_EXTERNAL_LINK_FW,300,Enabled,,,,,Primary,,,,
"""132071468621154488521""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi1/0/48,UP,Ethernet,GigabitEthernet1/0/48,STRING:,300,Enabled,,,,,Secondary,,,,
"""132071468621154488583""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi2/0/24,UP,Ethernet,GigabitEthernet2/0/24,\--- Cooperative-TATA FW ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488595""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi2/0/30,UP,Ethernet,GigabitEthernet2/0/30,\--- INFINET FW ---,300,Enabled,,,,,Secondary,,,,
"""132071468621154488623""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Gi2/0/44,UP,Ethernet,GigabitEthernet2/0/44,\--- TATA EXTERNAL_LINK_FW ---,300,Enabled,,,,,Primary,,,,
"""132071468621154488647""",10.250.35.250,DC-EXTERNAL-SW1-35.250.federalbank.co.in,,Vl1,UP,Prop Virtual,Vlan1,STRING:,300,Enabled,,,,,Secondary,,,,
"""132071468621154488836""",10.250.102.245,ALW_METRO_COMMAND_CENTER_SW1.federalbank.co.in,,Gi1/0/8,UP,Ethernet,GigabitEthernet1/0/8,STRING:,300,Enabled,,,,,Secondary,,,,
"""132071468621154488846""",10.250.102.245,ALW_METRO_COMMAND_CENTER_SW1.federalbank.co.in,,Gi1/0/13,UP,Ethernet,GigabitEthernet1/0/13,STRING:,300,Enabled,,,,,Secondary,,,,
"""132071468621154488870""",10.250.102.245,ALW_METRO_COMMAND_CENTER_SW1.federalbank.co.in,,Gi1/0/25,UP,Ethernet,GigabitEthernet1/0/25,STRING:,300,Enabled,,,,,Secondary,,,,
"""132071468621154488902""",10.250.102.245,ALW_METRO_COMMAND_CENTER_SW1.federalbank.co.in,,Gi1/0/41,UP,Ethernet,GigabitEthernet1/0/41,STRING:,300,Enabled,,,,,Primary,,,,
"""132071468621154488933""",10.250.102.245,ALW_METRO_COMMAND_CENTER_SW1.federalbank.co.in,10.250.102.245,Vl102,UP,Prop Virtual,Vlan102,STRING:,300,Enabled,,,,,Primary,,,,
"""128698645622853472262""",10.250.102.4,COMMAND_CENTRE_SW.federalbank.co.in,10.250.102.4,Vl102,UP,Prop Virtual,Vlan102,STRING:,300,Enabled,,,,,Secondary,,,,
"""127642384698268717228""",10.250.205.34,DC-R27-A7050TX3-205.34.federalbank.co.in,,Ethernet14,UP,Ethernet,Ethernet14,****IBM P980-2 Server***,300,Enabled,,,,,Secondary,,,,
"""127642384698268717244""",10.250.205.34,DC-R27-A7050TX3-205.34.federalbank.co.in,,Ethernet22,UP,Ethernet,Ethernet22,\--- IBM P980-1 Server ---,300,Enabled,,,,,Secondary,,,,
"""132308305941017661562""",10.250.205.35,DC-R30-A7050TX3-205.35.federalbank.co.in,,Ethernet33,UP,Ethernet,Ethernet33,\--- IBM P980-1 Server ---,300,Enabled,,,,,Secondary,,,,
"""132308305941017661570""",10.250.205.35,DC-R30-A7050TX3-205.35.federalbank.co.in,,Ethernet37,UP,Ethernet,Ethernet37,\--- IBM P980-1 Server ---,300,Enabled,,,,,Secondary,,,,
"""132308305941017661576""",10.250.205.35,DC-R30-A7050TX3-205.35.federalbank.co.in,,Ethernet40,UP,Ethernet,Ethernet40,\--- IBM P980-1 Server ---,300,Enabled,,,,,Secondary,,,,
"""131990806166171029841""",10.250.205.41,DC-N-F1R06-A7050TX3-205.41.federalbank.co.in,,Ethernet9,UP,Ethernet,Ethernet9,\--- UpLink To F1R06-NEXUS-5K1 mgmt,300,Enabled,,,,,Secondary,,,,
"""131990806166171029849""",10.250.205.41,DC-N-F1R06-A7050TX3-205.41.federalbank.co.in,,Ethernet13,UP,Ethernet,Ethernet13,\--- UpLink To ARUPA_ILL-SW,300,Enabled,,,,,Secondary,,,,
"""131837488565060636754""",10.250.205.49,DC-R45-A7050TX3-205.49.federalbank.co.in,,Ethernet5,UP,Ethernet,Ethernet5,\--- Treasury FM Connect XCC ---,300,Enabled,,,,,Secondary,,,,
"""132389981101776441392""",10.250.205.9,DC-R05-A7050SX3-205.9.federalbank.co.in,,Port-Channel435,UP,Link Aggregate,Port-Channel435,\--- Cisco UCS FI-1 Uplink ---,300,Enabled,,,,,Secondary,,,,
"""132389981101776441394""",10.250.205.9,DC-R05-A7050SX3-205.9.federalbank.co.in,,Port-Channel701,UP,Link Aggregate,Port-Channel701,To DC-SPINE1-7358X-205.5 and DC-SPINE2-7358X-205.6,300,Enabled,,,,,Secondary,,,,
"""127694368623945584815""",10.251.35.95,DR-R24-A7050SX3-35.95.federalbank.co.in,,Ethernet14,UP,Ethernet,Ethernet14,\--- Hitachi Data-10.251.35.138 ---,300,Enabled,,,,,Primary,,,,
"""132067080872632782963""",10.251.35.99,DR-R21A-A7050SX3-35.99.federalbank.co.in,,Ethernet56/1,UP,Ethernet,Ethernet56/1,STRING:,300,Enabled,,,,,Primary,,,,
"""132067080872632782969""",10.251.35.99,DR-R21A-A7050SX3-35.99.federalbank.co.in,,Port-Channel464,UP,Link Aggregate,Port-Channel464,\--- Hitachi storage-2 ---,300,Enabled,,,,,Primary,,,,
"""132350260896062246972""",10.225.130.11,BGR-CONCENTRIX-SW09,,01-01-1945,UP,Ethernet,01-01-1945,STRING:,300,Enabled,,,,,Primary,,,,
"""132404125612345659898""",10.225.130.14,BGR-CONCENTRIX-SW10,,01-01-2001,UP,Ethernet,01-01-2001,STRING:,300,Enabled,,,,,Primary,,,,
"""132404447210906849312""",10.225.130.14,BGR-CONCENTRIX-SW10,,01-01-1937,DOWN,Ethernet,01-01-1937,STRING:,300,Enabled,,,,,Secondary,,,,
"""131647050828089397253""",10.251.7.7,drnacepm2,127.0.0.1,lo,UP,Loop back,lo,STRING:,300,Enabled,,,,,Secondary,,,,
"""132404447210906849399""",10.251.7.4,drnacswm2,127.0.0.1,lo,UP,Loop back,lo,STRING:,300,Enabled,,,,,Secondary,,,,
"""125689163547153535409""",10.200.0.43,ALW-KIZHAKKAMBALAM-PRI-BSNL-020500000625,,eth1,UP,Ethernet,eth1,eth1,300,Enabled,,,,,Primary,,,,
"""125689163547153535424""",10.200.0.43,ALW-KIZHAKKAMBALAM-PRI-BSNL-020500000625,,wan1,UP,Ethernet,wan1,wan1,300,Enabled,,,,,Primary,,,,
"""125689163547153535432""",10.200.0.43,ALW-KIZHAKKAMBALAM-PRI-BSNL-020500000625,,s2.in,UP,Ethernet,s2.in,s2.in,300,Enabled,,,,,Secondary,,,,
"""125689163547153535440""",10.200.0.43,ALW-KIZHAKKAMBALAM-PRI-BSNL-020500000625,,s2.out,UP,Ethernet,s2.out,s2.out,300,Enabled,,,,,Primary,,,,
"""125689163547153535448""",10.200.0.43,ALW-KIZHAKKAMBALAM-PRI-BSNL-020500000625,,s0.wan0,DOWN,Ethernet,s0.wan0,s0.wan0,300,Enabled,,,,,Primary,,,,
"""125689163547153535456""",10.200.0.43,ALW-KIZHAKKAMBALAM-PRI-BSNL-020500000625,,s1.lan-dp,UP,Ethernet,s1.lan-dp,s1.lan-dp,300,Enabled,,,,,Secondary,,,,
"""125184701169073655844""",10.200.254.127,ALW-KALAMASSERY-KINFRA-SEC-VODAFONE-020500000410,,eth1,UP,Ethernet,eth1,eth1,300,Enabled,,,,,Secondary,,,,
"""125184701169073655856""",10.200.254.127,ALW-KALAMASSERY-KINFRA-SEC-VODAFONE-020500000410,,wan1,UP,Ethernet,wan1,wan1,300,Enabled,,,,,Secondary,,,,
"""125184701169073655864""",10.200.254.127,ALW-KALAMASSERY-KINFRA-SEC-VODAFONE-020500000410,,dummy0,DOWN,Ethernet,dummy0,dummy0,300,Enabled,,,,,Secondary,,,,
"""125184701169073655868""",10.200.254.127,ALW-KALAMASSERY-KINFRA-SEC-VODAFONE-020500000410,,s4.cps,UP,Ethernet,s4.cps,s4.cps,300,Enabled,,,,,Primary,,,,
"""125184701169073655894""",10.200.254.127,ALW-KALAMASSERY-KINFRA-SEC-VODAFONE-020500000410,,s0.wan4,DOWN,Ethernet,s0.wan4,s0.wan4,300,Enabled,,,,,Primary,,,,
"""125184701169073655902""",10.200.254.127,ALW-KALAMASSERY-KINFRA-SEC-VODAFONE-020500000410,,s0.lan0,UP,Ethernet,s0.lan0,s0.lan0,300,Enabled,,,,,Primary,,,,
"""132252060654821708545""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,10.200.254.56;127.0.0.1,lo,DOWN,Loop back,lo,lo,300,Enabled,,,,,Secondary,,,,
"""132252060654821708557""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,10.200.56.3,lan0,UP,Ethernet,lan0,lan0,300,Enabled,,,,,Primary,,,,
"""132252060654821708573""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,,2.in,UP,Ethernet,2.in,2.in,300,Enabled,,,,,Primary,,,,
"""132252060654821708581""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,,s2.out,UP,Ethernet,s2.out,s2.out,300,Enabled,,,,,Secondary,,,,
"""132252060654821708589""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,,sw0.wan1,DOWN,Ethernet,sw0.wan1,sw0.wan1,300,Enabled,,,,,Secondary,,,,
"""132252060654821708597""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,,sw0.wan3,DOWN,Ethernet,sw0.wan3,sw0.wan3,300,Enabled,,,,,Secondary,,,,
"""132252060654821708605""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,,sw0.wan0,DOWN,Ethernet,sw0.wan0,sw0.wan0,300,Enabled,,,,,Secondary,,,,
"""132252060654821708613""",10.200.254.56,ALW-VENGOOR-SEC-VODAFONE-020500000008,240.10.10.1;240.10.10.10,s.lan-sys,UP,Ethernet,s.lan-sys,s.lan-sys,300,Enabled,,,,,Primary,,,,
"""125184701169073655926""",10.200.254.55,ALW-PAZHAMTHOTTAM-SEC-VODAFONE-020500000423,,sw0,UP,Ethernet,sw0,sw0,300,Enabled,,,,,Secondary,,,,
"""125184701169073655940""",10.200.254.55,ALW-PAZHAMTHOTTAM-SEC-VODAFONE-020500000423,,2.in,UP,Ethernet,2.in,2.in,300,Enabled,,,,,Secondary,,,,
"""125184701169073655948""",10.200.254.55,ALW-PAZHAMTHOTTAM-SEC-VODAFONE-020500000423,,s2.out,UP,Ethernet,s2.out,s2.out,300,Enabled,,,,,Secondary,,,,
"""125184701169073655956""",10.200.254.55,ALW-PAZHAMTHOTTAM-SEC-VODAFONE-020500000423,,sw0.wan2,DOWN,Ethernet,sw0.wan2,sw0.wan2,300,Enabled,,,,,Secondary,,,,
"""125184701169073655964""",10.200.254.55,ALW-PAZHAMTHOTTAM-SEC-VODAFONE-020500000423,,sw0.wan1,DOWN,Ethernet,sw0.wan1,sw0.wan1,300,Enabled,,,,,Secondary,,,,
"""125184701169073655970""",10.200.254.55,ALW-PAZHAMTHOTTAM-SEC-VODAFONE-020500000423,,s1.lan-dp,UP,Ethernet,s1.lan-dp,s1.lan-dp,300,Enabled,,,,,Primary,,,,
"""132439497468078461467""",10.200.0.90,ALW-KOTHAMANGALAM-TOWN-PRI-BSNL-020500000203,,eth1,UP,Ethernet,eth1,eth1,300,Enabled,,,,,Secondary,,,,
"""132439497468078461495""",10.200.0.90,ALW-KOTHAMANGALAM-TOWN-PRI-BSNL-020500000203,,s4.cps,UP,Ethernet,s4.cps,s4.cps,300,Enabled,,,,,Secondary,,,,
"""129963950459350684000""",10.201.254.64,EKM-VAZHAKULAM-SEC-AIRTEL-02050000292,,s2.in,UP,Ethernet,s2.in,s2.in,300,Enabled,,,,,Secondary,,,,
